problem_id,plan_index,reward_type,M,q_full,reward_profile,mean_abs_error_m1_vs_m4,mean_abs_error_m1_vs_loo,min_single_reward,max_single_reward,single_reward_range
deepcoder_taco_00707,1,tpr,4,0.6,0.2000 | 0.2000 | 1.0000 | 1.0000,0.4,0.5333333333333334,0.2,1.0,0.8
deepcoder_taco_00707,2,tpr,4,0.2,0.2000 | 0.2000 | 0.2000 | 0.2000,0.0,0.0,0.2,0.2,0.0
deepcoder_taco_00707,3,tpr,4,0.2,0.2000 | 0.2000 | 0.2000 | 0.2000,0.0,0.0,0.2,0.2,0.0
deepcoder_taco_00707,4,tpr,4,0.725,1.0000 | 0.0000 | 0.9000 | 1.0000,0.36250000000000004,0.4833333333333334,0.0,1.0,1.0
deepcoder_taco_00707,5,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00707,6,tpr,4,0.55,0.0000 | 1.0000 | 1.0000 | 0.2000,0.45,0.6,0.0,1.0,1.0
deepcoder_taco_00707,7,tpr,4,0.925,1.0000 | 0.9000 | 0.9000 | 0.9000,0.037500000000000006,0.04999999999999999,0.9,1.0,0.09999999999999998
deepcoder_taco_00547,0,tpr,4,0.75,0.0000 | 1.0000 | 1.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00547,1,tpr,4,0.25,1.0000 | 0.0000 | 0.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00547,2,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00547,3,tpr,4,0.125,0.0000 | 0.2000 | 0.3000 | 0.0000,0.125,0.16666666666666666,0.0,0.3,0.3
deepcoder_taco_00547,4,tpr,4,0.25,0.0000 | 0.0000 | 1.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00547,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00547,6,tpr,4,0.4,0.2000 | 1.0000 | 0.2000 | 0.2000,0.3,0.4,0.2,1.0,0.8
deepcoder_taco_00547,7,tpr,4,0.75,1.0000 | 1.0000 | 0.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00698,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00698,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00633,0,tpr,4,0.75,1.0000 | 1.0000 | 1.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00633,1,tpr,4,0.75,1.0000 | 1.0000 | 0.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00633,2,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00633,3,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00633,4,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00633,5,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00633,6,tpr,4,0.5,1.0000 | 0.0000 | 0.0000 | 1.0000,0.5,0.6666666666666667,0.0,1.0,1.0
deepcoder_taco_00633,7,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00413,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,3,tpr,4,0.05,0.0000 | 0.0000 | 0.2000 | 0.0000,0.07500000000000001,0.1,0.0,0.2,0.2
deepcoder_taco_00413,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00413,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00886,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00886,1,tpr,4,0.025,0.0000 | 0.1000 | 0.0000 | 0.0000,0.037500000000000006,0.05,0.0,0.1,0.1
deepcoder_taco_00886,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00886,3,tpr,4,0.025,0.1000 | 0.0000 | 0.0000 | 0.0000,0.037500000000000006,0.05,0.0,0.1,0.1
deepcoder_taco_00886,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00886,5,tpr,4,0.25,0.0000 | 0.9000 | 0.1000 | 0.0000,0.325,0.43333333333333335,0.0,0.9,0.9
deepcoder_taco_00886,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00886,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00716,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01082,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00914,0,tpr,4,0.325,0.0000 | 0.0000 | 0.9000 | 0.4000,0.325,0.43333333333333335,0.0,0.9,0.9
deepcoder_taco_00914,1,tpr,4,0.25,0.0000 | 0.0000 | 0.1000 | 0.9000,0.325,0.43333333333333335,0.0,0.9,0.9
deepcoder_taco_00914,2,tpr,4,0.9,0.9000 | 0.9000 | 0.9000 | 0.9000,0.0,0.0,0.9,0.9,0.0
deepcoder_taco_00914,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00914,4,tpr,4,0.22499999999999998,0.3000 | 0.3000 | 0.3000 | 0.0000,0.1125,0.15,0.0,0.3,0.3
deepcoder_taco_00914,5,tpr,4,0.225,0.0000 | 0.0000 | 0.0000 | 0.9000,0.3375,0.45,0.0,0.9,0.9
deepcoder_taco_00914,6,tpr,4,0.25,0.0000 | 0.0000 | 0.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00914,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00568,0,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00568,1,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00568,2,tpr,4,0.15000000000000002,0.0000 | 0.2000 | 0.2000 | 0.2000,0.075,0.1,0.0,0.2,0.2
deepcoder_taco_00568,3,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00568,4,tpr,4,0.8,1.0000 | 1.0000 | 0.2000 | 1.0000,0.3,0.39999999999999997,0.2,1.0,0.8
deepcoder_taco_00568,5,tpr,4,0.75,1.0000 | 1.0000 | 0.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00568,6,tpr,4,0.8,1.0000 | 1.0000 | 0.2000 | 1.0000,0.3,0.39999999999999997,0.2,1.0,0.8
deepcoder_taco_00568,7,tpr,4,0.25,0.0000 | 1.0000 | 0.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_01065,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01065,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01065,2,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_01065,3,tpr,4,0.15,0.3000 | 0.3000 | 0.0000 | 0.0000,0.15,0.2,0.0,0.3,0.3
deepcoder_taco_01065,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01065,5,tpr,4,0.15,0.3000 | 0.0000 | 0.3000 | 0.0000,0.15,0.2,0.0,0.3,0.3
deepcoder_taco_01065,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_01065,7,tpr,4,0.15,0.3000 | 0.3000 | 0.0000 | 0.0000,0.15,0.2,0.0,0.3,0.3
deepcoder_taco_00417,0,tpr,4,0.5,0.0000 | 1.0000 | 1.0000 | 0.0000,0.5,0.6666666666666667,0.0,1.0,1.0
deepcoder_taco_00417,1,tpr,4,0.75,0.0000 | 1.0000 | 1.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00417,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00417,3,tpr,4,0.5,1.0000 | 0.0000 | 1.0000 | 0.0000,0.5,0.6666666666666667,0.0,1.0,1.0
deepcoder_taco_00417,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00417,5,tpr,4,0.25,0.0000 | 1.0000 | 0.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00417,6,tpr,4,0.5,1.0000 | 0.0000 | 0.0000 | 1.0000,0.5,0.6666666666666667,0.0,1.0,1.0
deepcoder_taco_00417,7,tpr,4,0.75,1.0000 | 0.0000 | 1.0000 | 1.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00679,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00679,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00831,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00061,0,tpr,4,0.625,0.7000 | 0.7000 | 0.4000 | 0.7000,0.11249999999999996,0.14999999999999997,0.4,0.7,0.29999999999999993
deepcoder_taco_00061,1,tpr,4,0.725,0.7000 | 1.0000 | 0.8000 | 0.4000,0.17500000000000002,0.2333333333333334,0.4,1.0,0.6
deepcoder_taco_00061,2,tpr,4,0.7,0.7000 | 0.7000 | 0.7000 | 0.7000,0.0,0.0,0.7,0.7,0.0
deepcoder_taco_00061,3,tpr,4,0.575,0.7000 | 0.6000 | 0.3000 | 0.7000,0.1375,0.1833333333333333,0.3,0.7,0.39999999999999997
deepcoder_taco_00061,4,tpr,4,0.175,0.1000 | 0.0000 | 0.6000 | 0.0000,0.2125,0.2833333333333333,0.0,0.6,0.6
deepcoder_taco_00061,5,tpr,4,0.6,0.8000 | 0.7000 | 0.5000 | 0.4000,0.15,0.19999999999999998,0.4,0.8,0.4
deepcoder_taco_00061,6,tpr,4,0.775,0.8000 | 0.8000 | 0.7000 | 0.8000,0.03750000000000003,0.05000000000000002,0.7,0.8,0.10000000000000009
deepcoder_taco_00061,7,tpr,4,0.6749999999999999,0.3000 | 1.0000 | 0.7000 | 0.7000,0.1875,0.25,0.3,1.0,0.7
deepcoder_taco_00486,0,tpr,4,0.39999999999999997,0.3000 | 0.7000 | 0.3000 | 0.3000,0.14999999999999997,0.19999999999999996,0.3,0.7,0.39999999999999997
deepcoder_taco_00486,1,tpr,4,0.85,1.0000 | 0.7000 | 1.0000 | 0.7000,0.15000000000000002,0.20000000000000007,0.7,1.0,0.30000000000000004
deepcoder_taco_00486,2,tpr,4,0.7,1.0000 | 0.0000 | 1.0000 | 0.8000,0.35000000000000003,0.4666666666666667,0.0,1.0,1.0
deepcoder_taco_00486,3,tpr,4,1.0,1.0000 | 1.0000 | 1.0000 | 1.0000,0.0,0.0,1.0,1.0,0.0
deepcoder_taco_00486,4,tpr,4,0.65,0.3000 | 0.3000 | 1.0000 | 1.0000,0.35,0.4666666666666667,0.3,1.0,0.7
deepcoder_taco_00486,5,tpr,4,0.475,0.3000 | 0.3000 | 0.3000 | 1.0000,0.2625,0.35,0.3,1.0,0.7
deepcoder_taco_00486,6,tpr,4,0.7,0.7000 | 0.7000 | 0.7000 | 0.7000,0.0,0.0,0.7,0.7,0.0
deepcoder_taco_00486,7,tpr,4,0.475,0.3000 | 1.0000 | 0.3000 | 0.3000,0.2625,0.35,0.3,1.0,0.7
deepcoder_taco_00064,0,tpr,4,0.5,0.3000 | 0.3000 | 0.7000 | 0.7000,0.19999999999999998,0.26666666666666666,0.3,0.7,0.39999999999999997
deepcoder_taco_00064,1,tpr,4,0.075,0.0000 | 0.0000 | 0.3000 | 0.0000,0.11249999999999999,0.15,0.0,0.3,0.3
deepcoder_taco_00064,2,tpr,4,0.5499999999999999,0.3000 | 0.7000 | 0.7000 | 0.5000,0.14999999999999997,0.19999999999999996,0.3,0.7,0.39999999999999997
deepcoder_taco_00064,3,tpr,4,0.3,0.3000 | 0.3000 | 0.3000 | 0.3000,0.0,0.0,0.3,0.3,0.0
deepcoder_taco_00064,4,tpr,4,0.125,0.0000 | 0.2000 | 0.3000 | 0.0000,0.125,0.16666666666666666,0.0,0.3,0.3
deepcoder_taco_00064,5,tpr,4,0.35,0.7000 | 0.0000 | 0.0000 | 0.7000,0.35,0.4666666666666667,0.0,0.7,0.7
deepcoder_taco_00064,6,tpr,4,0.475,0.3000 | 1.0000 | 0.3000 | 0.3000,0.2625,0.35,0.3,1.0,0.7
deepcoder_taco_00064,7,tpr,4,0.375,0.2000 | 0.3000 | 0.3000 | 0.7000,0.16249999999999998,0.21666666666666662,0.2,0.7,0.49999999999999994
deepcoder_taco_00301,0,tpr,4,0.225,0.9000 | 0.0000 | 0.0000 | 0.0000,0.3375,0.45,0.0,0.9,0.9
deepcoder_taco_00301,1,tpr,4,0.45,0.9000 | 0.0000 | 0.0000 | 0.9000,0.45,0.6000000000000001,0.0,0.9,0.9
deepcoder_taco_00301,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00301,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00301,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00301,5,tpr,4,0.25,0.0000 | 0.0000 | 1.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00301,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00301,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,3,tpr,4,0.05,0.0000 | 0.0000 | 0.2000 | 0.0000,0.07500000000000001,0.1,0.0,0.2,0.2
deepcoder_taco_00888,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00888,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00212,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00534,0,tpr,4,0.025,0.0000 | 0.0000 | 0.1000 | 0.0000,0.037500000000000006,0.05,0.0,0.1,0.1
deepcoder_taco_00534,1,tpr,4,0.1,0.0000 | 0.4000 | 0.0000 | 0.0000,0.15000000000000002,0.2,0.0,0.4,0.4
deepcoder_taco_00534,2,tpr,4,0.175,0.0000 | 0.2000 | 0.2000 | 0.3000,0.08750000000000001,0.11666666666666667,0.0,0.3,0.3
deepcoder_taco_00534,3,tpr,4,0.175,0.0000 | 0.3000 | 0.0000 | 0.4000,0.175,0.23333333333333334,0.0,0.4,0.4
deepcoder_taco_00534,4,tpr,4,0.35,0.6000 | 0.0000 | 0.6000 | 0.2000,0.25,0.3333333333333333,0.0,0.6,0.6
deepcoder_taco_00534,5,tpr,4,0.1,0.3000 | 0.1000 | 0.0000 | 0.0000,0.1,0.13333333333333333,0.0,0.3,0.3
deepcoder_taco_00534,6,tpr,4,0.075,0.0000 | 0.0000 | 0.0000 | 0.3000,0.11249999999999999,0.15,0.0,0.3,0.3
deepcoder_taco_00534,7,tpr,4,0.075,0.3000 | 0.0000 | 0.0000 | 0.0000,0.11249999999999999,0.15,0.0,0.3,0.3
deepcoder_taco_00906,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00906,7,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,1,tpr,4,0.25,0.0000 | 1.0000 | 0.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00200,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,3,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,4,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,5,tpr,4,0.25,0.0000 | 1.0000 | 0.0000 | 0.0000,0.375,0.5,0.0,1.0,1.0
deepcoder_taco_00200,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00200,7,tpr,4,0.525,1.0000 | 1.0000 | 0.0000 | 0.1000,0.475,0.6333333333333333,0.0,1.0,1.0
deepcoder_taco_00171,0,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00171,1,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00171,2,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00171,3,tpr,4,0.175,0.7000 | 0.0000 | 0.0000 | 0.0000,0.26249999999999996,0.35,0.0,0.7,0.7
deepcoder_taco_00171,4,tpr,4,0.025,0.1000 | 0.0000 | 0.0000 | 0.0000,0.037500000000000006,0.05,0.0,0.1,0.1
deepcoder_taco_00171,5,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00171,6,tpr,4,0.0,0.0000 | 0.0000 | 0.0000 | 0.0000,0.0,0.0,0.0,0.0,0.0
deepcoder_taco_00171,7,tpr,4,0.025,0.0000 | 0.0000 | 0.1000 | 0.0000,0.037500000000000006,0.05,0.0,0.1,0.1
deepcoder_taco_00855,0,tpr,4,0.125,0.0000 | 0.1000 | 0.2000 | 0.2000,0.07500000000000001,0.1,0.0,0.2,0.2
deepcoder_taco_00855,1,tpr,4,0.125,0.1000 | 0.2000 | 0.2000 | 0.0000,0.07500000000000001,0.1,0.0,0.2,0.2
