problem_id,coverage_group,num_plans,num_codes_per_plan,mean_q_binary,best_q_binary,best_mean_gap_binary,mean_q_tpr,best_q_tpr,best_mean_gap_tpr,between_plan_var_binary,within_plan_coder_var_binary,between_share_binary,within_share_binary,between_plan_var_tpr,num_usable_plans,num_stable_050_plans,num_stable_075_plans,num_perfect_plans,num_binary_zero_plans,num_binary_zero_tpr_positive,binary_zero_tpr_positive_rate,num_binary_zero_tpr_ge_025,binary_zero_tpr_ge_025_rate,num_binary_zero_tpr_ge_050,binary_zero_tpr_ge_050_rate,best_binary_plan_index,best_tpr_plan_index,best_plan_index_disagreement,binary_profile,q_binary_profile,q_tpr_profile
deepcoder_taco_00575,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00581,NO_COVERAGE,8,4,0.0,0.0,0.0,0.00625,0.05,0.043750000000000004,0.0,0.0,0.0,0.0,0.0002734375,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,4,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0500 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00582,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00583,UNSTABLE_COVERAGE,8,4,0.0625,0.25,0.1875,0.065625,0.25,0.184375,0.01171875,0.046875,0.2,0.8,0.011396484375,2,0,0,0,6,1,0.16666666666666666,0,0.0,0,0.0,3,3,0,0/4 | 0/4 | 0/4 | 1/4 | 0/4 | 0/4 | 0/4 | 1/4,0.0000 | 0.0000 | 0.0000 | 0.2500 | 0.0000 | 0.0000 | 0.0000 | 0.2500,0.0000 | 0.0000 | 0.0000 | 0.2500 | 0.0000 | 0.0250 | 0.0000 | 0.2500
deepcoder_taco_00600,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00605,STABLE_COVERAGE,8,4,0.1875,0.75,0.5625,0.1875,0.75,0.5625,0.07421875,0.078125,0.48717948717948717,0.5128205128205128,0.07421875,3,2,1,0,5,0,0.0,0,0.0,0,0.0,7,7,0,1/4 | 0/4 | 2/4 | 0/4 | 0/4 | 0/4 | 0/4 | 3/4,0.2500 | 0.0000 | 0.5000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.7500,0.2500 | 0.0000 | 0.5000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.7500
deepcoder_taco_00617,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00633,STABLE_COVERAGE,8,4,0.875,1.0,0.125,0.875,1.0,0.125,0.03125,0.078125,0.2857142857142857,0.7142857142857143,0.03125,8,8,7,5,0,0,0.0,0,0.0,0,0.0,2,2,0,3/4 | 3/4 | 4/4 | 4/4 | 4/4 | 4/4 | 2/4 | 4/4,0.7500 | 0.7500 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.5000 | 1.0000,0.7500 | 0.7500 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.5000 | 1.0000
deepcoder_taco_00663,STABLE_COVERAGE,8,4,0.78125,1.0,0.21875,0.878125,1.0,0.12187499999999996,0.1474609375,0.0234375,0.8628571428571429,0.13714285714285715,0.044912109375,7,6,6,6,1,1,1.0,1,1.0,0,0.0,0,0,0,4/4 | 0/4 | 4/4 | 4/4 | 4/4 | 4/4 | 4/4 | 1/4,1.0000 | 0.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.2500,1.0000 | 0.4750 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.5500
deepcoder_taco_00668,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00671,NO_COVERAGE,8,4,0.0,0.0,0.0,0.025,0.1,0.07500000000000001,0.0,0.0,0.0,0.0,0.00109375,0,0,0,0,8,4,0.5,0,0.0,0,0.0,0,3,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0250 | 0.0000 | 0.0000 | 0.1000 | 0.0000 | 0.0000 | 0.0250 | 0.0500
deepcoder_taco_00679,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00691,UNSTABLE_COVERAGE,8,4,0.0625,0.5,0.4375,0.4875,0.75,0.2625,0.02734375,0.03125,0.4666666666666667,0.5333333333333333,0.05359375,1,1,0,0,7,7,1.0,5,0.7142857142857143,3,0.42857142857142855,2,0,1,0/4 | 0/4 | 2/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.5000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.7500 | 0.3500 | 0.6500 | 0.2000 | 0.3000 | 0.7500 | 0.2000 | 0.7000
deepcoder_taco_00698,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00699,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00707,STABLE_COVERAGE,8,4,0.46875,1.0,0.53125,0.65,1.0,0.35,0.1318359375,0.1171875,0.5294117647058824,0.47058823529411764,0.09296874999999999,6,5,2,2,2,2,1.0,0,0.0,0,0.0,0,0,0,4/4 | 2/4 | 0/4 | 0/4 | 2/4 | 4/4 | 2/4 | 1/4,1.0000 | 0.5000 | 0.0000 | 0.0000 | 0.5000 | 1.0000 | 0.5000 | 0.2500,1.0000 | 0.6000 | 0.2000 | 0.2000 | 0.7250 | 1.0000 | 0.5500 | 0.9250
deepcoder_taco_00716,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00726,NO_COVERAGE,8,4,0.0,0.0,0.0,0.003125,0.025,0.021875000000000002,0.0,0.0,0.0,0.0,6.8359375e-05,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,3,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0250 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00764,UNSTABLE_COVERAGE,8,4,0.125,0.25,0.125,0.509375,0.9,0.390625,0.015625,0.09375,0.14285714285714285,0.8571428571428571,0.061552734375,4,0,0,0,4,4,1.0,3,0.75,1,0.25,0,5,1,1/4 | 0/4 | 1/4 | 0/4 | 1/4 | 0/4 | 1/4 | 0/4,0.2500 | 0.0000 | 0.2500 | 0.0000 | 0.2500 | 0.0000 | 0.2500 | 0.0000,0.5500 | 0.3000 | 0.7500 | 0.4000 | 0.6250 | 0.9000 | 0.5000 | 0.0500
deepcoder_taco_00783,STABLE_COVERAGE,8,4,0.90625,1.0,0.09375,0.9625,1.0,0.03749999999999998,0.0615234375,0.0234375,0.7241379310344828,0.27586206896551724,0.009843750000000004,8,7,7,7,0,0,0.0,0,0.0,0,0.0,0,0,0,4/4 | 4/4 | 4/4 | 4/4 | 4/4 | 4/4 | 4/4 | 1/4,1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.2500,1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 1.0000 | 0.7000
deepcoder_taco_00801,NO_COVERAGE,8,4,0.0,0.0,0.0,0.003125,0.025,0.021875000000000002,0.0,0.0,0.0,0.0,6.8359375e-05,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,6,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0250 | 0.0000
deepcoder_taco_00822,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0125,0.1,0.08750000000000001,0.0,0.0,0.0,0.0,0.00109375,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,1,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.1000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00831,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00845,UNSTABLE_COVERAGE,8,4,0.03125,0.25,0.21875,0.03125,0.25,0.21875,0.0068359375,0.0234375,0.22580645161290322,0.7741935483870968,0.0068359375,1,0,0,0,7,0,0.0,0,0.0,0,0.0,0,0,0,1/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.2500 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.2500 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00855,NO_COVERAGE,8,4,0.0,0.0,0.0,0.125,0.175,0.04999999999999999,0.0,0.0,0.0,0.0,0.0015624999999999997,0,0,0,0,8,8,1.0,0,0.0,0,0.0,0,4,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.1250 | 0.1250 | 0.1000 | 0.0500 | 0.1750 | 0.1750 | 0.1000 | 0.1500
deepcoder_taco_00864,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00874,UNSTABLE_COVERAGE,8,4,0.03125,0.25,0.21875,0.078125,0.25,0.171875,0.0068359375,0.0234375,0.22580645161290322,0.7741935483870968,0.006318359375,1,0,0,0,7,4,0.5714285714285714,0,0.0,0,0.0,6,6,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 1/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.2500 | 0.0000,0.0000 | 0.0000 | 0.1000 | 0.1250 | 0.0750 | 0.0750 | 0.2500 | 0.0000
deepcoder_taco_00877,NO_COVERAGE,8,4,0.0,0.0,0.0,0.075,0.175,0.09999999999999999,0.0,0.0,0.0,0.0,0.0018749999999999997,0,0,0,0,8,8,1.0,0,0.0,0,0.0,0,2,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0250 | 0.0750 | 0.1750 | 0.0500 | 0.0750 | 0.0500 | 0.1000 | 0.0500
deepcoder_taco_00881,UNSTABLE_COVERAGE,8,4,0.03125,0.25,0.21875,0.45625000000000004,0.7000000000000001,0.24375000000000002,0.0068359375,0.0234375,0.22580645161290322,0.7741935483870968,0.0187109375,1,0,0,0,7,7,1.0,7,1.0,1,0.14285714285714285,5,4,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 1/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.2500 | 0.0000 | 0.0000,0.2750 | 0.4750 | 0.4000 | 0.4500 | 0.7000 | 0.6250 | 0.3000 | 0.4250
deepcoder_taco_00886,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0375,0.25,0.2125,0.0,0.0,0.0,0.0,0.0065625,0,0,0,0,8,3,0.375,1,0.125,0,0.0,0,5,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0250 | 0.0000 | 0.0250 | 0.0000 | 0.2500 | 0.0000 | 0.0000
deepcoder_taco_00888,NO_COVERAGE,8,4,0.0,0.0,0.0,0.00625,0.05,0.043750000000000004,0.0,0.0,0.0,0.0,0.0002734375,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,3,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0500 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00892,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00906,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_00907,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0125,0.1,0.08750000000000001,0.0,0.0,0.0,0.0,0.00109375,0,0,0,0,8,1,0.125,0,0.0,0,0.0,0,6,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.1000 | 0.0000
deepcoder_taco_00909,NO_COVERAGE,8,4,0.0,0.0,0.0,0.028125,0.05,0.021875000000000002,0.0,0.0,0.0,0.0,0.000537109375,0,0,0,0,8,5,0.625,0,0.0,0,0.0,0,2,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0500 | 0.0500 | 0.0500 | 0.0250 | 0.0500 | 0.0000
deepcoder_taco_00914,UNSTABLE_COVERAGE,8,4,0.03125,0.25,0.21875,0.271875,0.9,0.628125,0.0068359375,0.0234375,0.22580645161290322,0.7741935483870968,0.068818359375,1,0,0,0,7,5,0.7142857142857143,3,0.42857142857142855,1,0.14285714285714285,6,2,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 1/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.2500 | 0.0000,0.3250 | 0.2500 | 0.9000 | 0.0000 | 0.2250 | 0.2250 | 0.2500 | 0.0000
deepcoder_taco_00929,STABLE_COVERAGE,8,4,0.34375,0.75,0.40625,0.34375,0.75,0.40625,0.0771484375,0.1484375,0.341991341991342,0.658008658008658,0.0771484375,6,3,2,0,2,0,0.0,0,0.0,0,0.0,0,0,0,3/4 | 0/4 | 3/4 | 1/4 | 0/4 | 1/4 | 1/4 | 2/4,0.7500 | 0.0000 | 0.7500 | 0.2500 | 0.0000 | 0.2500 | 0.2500 | 0.5000,0.7500 | 0.0000 | 0.7500 | 0.2500 | 0.0000 | 0.2500 | 0.2500 | 0.5000
deepcoder_taco_00967,NO_COVERAGE,8,4,0.0,0.0,0.0,0.18125,0.55,0.36875,0.0,0.0,0.0,0.0,0.0330859375,0,0,0,0,8,5,0.625,3,0.375,1,0.125,0,3,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.3000 | 0.1500 | 0.3000 | 0.5500 | 0.0000 | 0.1500 | 0.0000 | 0.0000
deepcoder_taco_00973,NO_COVERAGE,8,4,0.0,0.0,0.0,0.146875,0.325,0.178125,0.0,0.0,0.0,0.0,0.010537109375000001,0,0,0,0,8,7,0.875,1,0.125,0,0.0,0,2,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0500 | 0.0500 | 0.3250 | 0.2250 | 0.1500 | 0.1500 | 0.0000 | 0.2250
deepcoder_taco_01010,UNSTABLE_COVERAGE,8,4,0.09375,0.5,0.40625,0.1125,0.5,0.3875,0.0302734375,0.0546875,0.3563218390804598,0.6436781609195402,0.0325,2,1,0,0,6,1,0.16666666666666666,0,0.0,0,0.0,7,7,0,0/4 | 1/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 2/4,0.0000 | 0.2500 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.5000,0.0000 | 0.3250 | 0.0000 | 0.0000 | 0.0000 | 0.0750 | 0.0000 | 0.5000
deepcoder_taco_01025,UNSTABLE_COVERAGE,8,4,0.125,0.5,0.375,0.2375,0.75,0.5125,0.03125,0.078125,0.2857142857142857,0.7142857142857143,0.05984375,3,1,0,0,5,2,0.4,1,0.2,0,0.0,1,1,0,0/4 | 2/4 | 1/4 | 1/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.5000 | 0.2500 | 0.2500 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.7500 | 0.2500 | 0.4500 | 0.2000 | 0.0000 | 0.0000 | 0.2500
deepcoder_taco_01029,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_01030,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_01047,NO_COVERAGE,8,4,0.0,0.0,0.0,0.159375,0.5,0.340625,0.0,0.0,0.0,0.0,0.026552734375,0,0,0,0,8,6,0.75,2,0.25,1,0.125,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.5000 | 0.0000 | 0.0500 | 0.0500 | 0.0000 | 0.1750 | 0.2000 | 0.3000
deepcoder_taco_01049,NO_COVERAGE,8,4,0.0,0.0,0.0,0.096875,0.22499999999999998,0.128125,0.0,0.0,0.0,0.0,0.0035058593749999994,0,0,0,0,8,7,0.875,0,0.0,0,0.0,0,1,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.1000 | 0.2250 | 0.1000 | 0.0500 | 0.0000 | 0.1000 | 0.1000 | 0.1000
deepcoder_taco_01063,STABLE_COVERAGE,8,4,0.625,1.0,0.375,0.85625,1.0,0.14375000000000004,0.1875,0.046875,0.8,0.2,0.024648437500000002,6,5,5,4,2,2,1.0,2,1.0,2,1.0,0,0,0,4/4 | 4/4 | 4/4 | 0/4 | 0/4 | 4/4 | 3/4 | 1/4,1.0000 | 1.0000 | 1.0000 | 0.0000 | 0.0000 | 1.0000 | 0.7500 | 0.2500,1.0000 | 1.0000 | 1.0000 | 0.7000 | 0.6000 | 1.0000 | 0.8500 | 0.7000
deepcoder_taco_01065,STABLE_COVERAGE,8,4,0.125,1.0,0.875,0.18125,1.0,0.81875,0.109375,0.0,1.0,0.0,0.1005859375,1,1,1,1,7,3,0.42857142857142855,0,0.0,0,0.0,2,2,0,0/4 | 0/4 | 4/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 1.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 1.0000 | 0.1500 | 0.0000 | 0.1500 | 0.0000 | 0.1500
deepcoder_taco_01069,NO_COVERAGE,8,4,0.0,0.0,0.0,0.15,0.275,0.12500000000000003,0.0,0.0,0.0,0.0,0.005781250000000001,0,0,0,0,8,8,1.0,1,0.125,0,0.0,0,3,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.1500 | 0.1500 | 0.0250 | 0.2750 | 0.2000 | 0.0500 | 0.1500 | 0.2000
deepcoder_taco_01082,NO_COVERAGE,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,0,0.0,0,0.0,0,0.0,0,0,0,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000
deepcoder_taco_01113,NO_COVERAGE,8,4,0.0,0.0,0.0,0.056249999999999994,0.15,0.09375,0.0,0.0,0.0,0.0,0.0038671874999999995,0,0,0,0,8,4,0.5,0,0.0,0,0.0,0,1,1,0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4 | 0/4,0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000 | 0.0000,0.0000 | 0.1500 | 0.0000 | 0.1500 | 0.0750 | 0.0000 | 0.0750 | 0.0000
